,date,state,Population,Per100kDeath,Per100kTests,Per100kDeathCumulative,Per100kTestsCumulative,Date,DateTime
2714,20200402,MO,5988927.0,0.01669748186945675,37.66951909749443,0.3172521555196782,328.65653563651716,402,2020-04-02
2713,20200402,MN,5303925.0,0.018853961924423894,22.681316195081944,0.33937131463963005,422.2156233355486,402,2020-04-02
2712,20200402,MI,9883640.0,0.8094183924141309,44.11330238657013,4.219093370458657,450.0872148317826,402,2020-04-02
2706,20200402,KS,2853118.0,0.10514812215968634,25.16545057021827,0.4556418626919742,231.71141186589549,402,2020-04-02
2705,20200402,IN,6483802.0,0.20049964511562815,29.45802478237306,1.202997870693769,251.16436313138493,402,2020-04-02
2704,20200402,IL,12830632.0,0.1247015735468058,25.501471790321784,1.223634190428032,340.24824342245967,402,2020-04-02
2702,20200402,IA,3046355.0,0.06565223028832819,26.753283842493733,0.36108726658580503,284.5367660696143,402,2020-04-02
2670,20200403,OH,11536504.0,0.08668137245044079,29.96575045611738,0.7888004892990111,332.6397667785665,403,2020-04-03
2664,20200403,NE,1826341.0,0.05475428739758895,29.676823769493208,0.3285257243855337,260.95893373690893,403,2020-04-03
2658,20200403,MO,5988927.0,0.0,29.838400100719213,0.3172521555196782,358.4949357372364,403,2020-04-03
2657,20200403,MN,5303925.0,0.07541584769769558,34.559312207469,0.41478716233732565,456.7749355430177,403,2020-04-03
2656,20200403,MI,9883640.0,0.6272992541209514,44.89236758926873,4.846392624579608,494.9795824210514,403,2020-04-03
2650,20200403,KS,2853118.0,0.14019749621291513,16.22786018664493,0.5958393589048894,247.93927205254042,403,2020-04-03
2649,20200403,IN,6483802.0,0.3701531909826981,23.905726917632585,1.573151061676467,275.07009004901755,403,2020-04-03
2648,20200403,IL,12830632.0,0.41307396237379423,34.23058193859819,1.6367081528018261,374.47882536105783,403,2020-04-03
2646,20200403,IA,3046355.0,0.0,25.76850038816881,0.36108726658580503,310.30526645778315,403,2020-04-03
2614,20200404,OH,11536504.0,0.09534950969548488,30.3038078086741,0.8841499989944962,362.9435745872406,404,2020-04-04
2608,20200404,NE,1826341.0,0.0,33.56437817472203,0.3285257243855337,294.52331191163097,404,2020-04-04
2602,20200404,MO,5988927.0,0.08348740934728376,57.35585022158393,0.40073956486696194,415.8507859588203,404,2020-04-04
2601,20200404,MN,5303925.0,0.03770792384884779,22.549338461610976,0.45249508618617346,479.3242740046286,404,2020-04-04
2600,20200404,MI,9883640.0,0.6171815242157748,49.35428647745162,5.463574148795383,544.3338688985029,404,2020-04-04
2594,20200404,KS,2853118.0,0.14019749621291513,17.664884522827307,0.7360368551178045,265.6041565753677,404,2020-04-04
2593,20200404,IN,6483802.0,0.21592269473990724,30.306292511708406,1.7890737564163743,305.3763825607259,404,2020-04-04
2592,20200404,IL,12830632.0,0.25719699544028696,43.12336290215478,1.8939051482421132,417.60218826321255,404,2020-04-04
2590,20200404,IA,3046355.0,0.09847834543249227,25.83415261845714,0.45956561201829726,336.1394190762403,404,2020-04-04
2558,20200405,OH,11536504.0,0.14735833316574934,16.33943870690809,1.0315083321602454,379.28301329414876,405,2020-04-05
2552,20200405,NE,1826341.0,0.1095085747951779,29.676823769493208,0.4380342991807116,324.20013568112415,405,2020-04-05
2546,20200405,MO,5988927.0,0.1669748186945675,39.13889750200662,0.5677143835615295,454.989683460827,405,2020-04-05
2545,20200405,MN,5303925.0,0.09426980962211946,25.52826444566995,0.5467648958082929,504.8525384502986,405,2020-04-05
2544,20200405,MI,9883640.0,0.7790652026986009,41.46245715141385,6.242639351493985,585.7963260499168,405,2020-04-05
2538,20200405,KS,2853118.0,0.035049374053228784,22.606846264332564,0.7710862291710333,288.2110028397003,405,2020-04-05
2537,20200405,IN,6483802.0,0.16965354586706996,43.98653752844396,1.958727302283444,349.3629200891699,405,2020-04-05
2536,20200405,IL,12830632.0,0.24160929874693624,42.102368768740305,2.1355144469890495,459.70455703195285,405,2020-04-05
2534,20200405,IA,3046355.0,0.26260892115331275,19.72849520164262,0.7221745331716101,355.8679142778829,405,2020-04-05
2502,20200406,OH,11536504.0,0.19936715663601381,40.064130346593736,1.2308754887962592,419.3471436407425,406,2020-04-06
2496,20200406,NE,1826341.0,0.0,47.41721288631203,0.4380342991807116,371.6173485674362,406,2020-04-06
2490,20200406,MO,5988927.0,0.08348740934728376,43.17968811441516,0.6512017929088132,498.16937157524217,406,2020-04-06
2489,20200406,MN,5303925.0,0.018853961924423894,25.47170255989668,0.5656188577327168,530.3242410101954,406,2020-04-06
2488,20200406,MI,9883640.0,1.1129502895694299,41.19939617387926,7.355589641063414,626.9957222237961,406,2020-04-06
2482,20200406,KS,2853118.0,0.10514812215968634,30.177511059829982,0.8762343513307196,318.38851389953027,406,2020-04-06
2481,20200406,IN,6483802.0,0.18507659549134906,54.58217262032369,2.1438038977747933,403.9450927094936,406,2020-04-06
2480,20200406,IL,12830632.0,0.25719699544028696,30.855845604487758,2.3927114424293365,490.56040263644064,406,2020-04-06
2478,20200406,IA,3046355.0,0.09847834543249227,24.882195279276385,0.8206528786041024,380.75010955715925,406,2020-04-06
2446,20200407,OH,11536504.0,0.216703431126102,21.323617622808435,1.4475789199223612,440.67076126355096,407,2020-04-07
2440,20200407,NE,1826341.0,0.1095085747951779,25.789269364264392,0.5475428739758895,397.40661793170057,407,2020-04-07
2434,20200407,MO,5988927.0,0.2337647461723945,35.63242630942071,0.8849665390812078,533.8017978846628,407,2020-04-07
2433,20200407,MN,5303925.0,0.07541584769769558,21.34268489844785,0.6410347054304124,551.6669259086431,407,2020-04-07
2432,20200407,MI,9883640.0,1.1938921288108428,34.43063486731609,8.549481769874257,661.4263570911122,407,2020-04-07
2426,20200407,KS,2853118.0,0.07009874810645757,15.071230842888378,0.9463330994371772,333.45974474241865,407,2020-04-07
2425,20200407,IN,6483802.0,0.524383687225489,39.683506683270096,2.668187585000282,443.6285993927637,407,2020-04-07
2424,20200407,IL,12830632.0,0.5689509293073014,45.12638192725035,2.961662371736638,535.6867845636909,407,2020-04-07
2422,20200407,IA,3046355.0,0.03282611514416409,36.73242284631962,0.8534789937482664,417.48253240347896,407,2020-04-07
2390,20200408,OH,11536504.0,0.22537156837114605,21.696347524345327,1.6729504882935073,462.3671087878962,408,2020-04-08
2384,20200408,NE,1826341.0,0.1095085747951779,38.492264040505034,0.6570514487710674,435.89888197220563,408,2020-04-08
2378,20200408,MO,5988927.0,0.08348740934728376,35.7493086825069,0.9684539484284914,569.5511065671697,408,2020-04-08
2377,20200408,MN,5303925.0,0.09426980962211946,28.148965153164873,0.7353045150525318,579.8158910618081,408,2020-04-08
2376,20200408,MI,9883640.0,1.1534212091901364,7.750181107365303,9.702902979064394,669.1765381984775,408,2020-04-08
2370,20200408,KS,2853118.0,0.38554311458551666,23.448031241610053,1.3318762140226938,356.9077759840287,408,2020-04-08
2369,20200408,IN,6483802.0,0.4626914887283726,32.465519459107476,3.130879073728655,476.09411885187114,408,2020-04-08
2368,20200408,IL,12830632.0,0.6390955644273797,49.366235427841744,3.6007579361640176,585.0530199915328,408,2020-04-08
2366,20200408,IA,3046355.0,0.03282611514416409,40.96699169991679,0.8863051088924305,458.4495241033957,408,2020-04-08
2334,20200409,OH,11536504.0,0.17336274490088158,22.918554875896547,1.8463132331943888,485.28566366379283,409,2020-04-09
2328,20200409,NE,1826341.0,0.1095085747951779,39.53259550105922,0.7665600235662453,475.43147747326486,409,2020-04-09
2322,20200409,MO,5988927.0,0.3172521555196782,73.20176051569838,1.2857061039481696,642.7528670828681,409,2020-04-09
2321,20200409,MN,5303925.0,0.20739358116866283,29.05395532553722,0.9426980962211947,608.8698463873452,409,2020-04-09
2320,20200409,MI,9883640.0,1.1837743989056664,9.257722863236621,10.88667737797006,678.4342610617141,409,2020-04-09
2314,20200409,KS,2853118.0,0.14019749621291513,20.74922943951144,1.472073710235609,377.6570054235401,409,2020-04-09
2313,20200409,IN,6483802.0,0.6477680842197217,19.494734725088765,3.7786471579483765,495.58885357695993,409,2020-04-09
2312,20200409,IL,12830632.0,0.5143939908805739,45.13417577559702,4.115151927044591,630.1871957671298,409,2020-04-09
2310,20200409,IA,3046355.0,0.06565223028832819,33.05589795017324,0.9519573391807585,491.5054220535689,409,2020-04-09
2278,20200410,OH,11536504.0,0.15602647041079343,22.433139190174078,2.002339703605182,507.71880285396685,410,2020-04-10
2272,20200410,NE,1826341.0,0.05475428739758895,36.740126843782186,0.8213143109638342,512.1716043170471,410,2020-04-10
2266,20200410,MO,5988927.0,0.3172521555196782,37.50254427879985,1.6029582594678478,680.2554113616679,410,2020-04-10
2265,20200410,MN,5303925.0,0.13197773347096725,30.16633907907823,1.074675829692162,639.0361854664234,410,2020-04-10
2264,20200410,MI,9883640.0,2.0741346305612103,50.48747222683141,12.96081200853127,728.9217332885455,410,2020-04-10
2258,20200410,KS,2853118.0,0.28039499242583027,22.396550020013194,1.7524687026614392,400.05355544355336,410,2020-04-10
2257,20200410,IN,6483802.0,0.8482677293353498,44.83480525777931,4.626914887283726,540.4236588347392,410,2020-04-10
2256,20200410,IL,12830632.0,0.5299816875739246,51.984968472324674,4.645133614618516,682.1721642394544,410,2020-04-10
2254,20200410,IA,3046355.0,0.06565223028832819,32.16959284128081,1.0176095694690868,523.6750148948498,410,2020-04-10
2222,20200411,OH,11536504.0,0.13869019592070525,16.452124491093663,2.1410298995258876,524.1709273450605,411,2020-04-11
2216,20200411,NE,1826341.0,0.1095085747951779,34.54995534787863,0.9308228857590122,546.7215596649257,411,2020-04-11
2210,20200411,MO,5988927.0,0.21706726430293774,40.60827590651881,1.8200255237707856,720.8636872681868,411,2020-04-11
2209,20200411,MN,5303925.0,0.13197773347096725,28.46948250588008,1.2066535631631292,667.5056679723035,411,2020-04-11
2208,20200411,MI,9883640.0,1.1230680194746065,40.16738772355124,14.083880028005876,769.0891210120967,411,2020-04-11
2202,20200411,KS,2853118.0,0.17524687026614394,32.56086849544954,1.927715572927583,432.6144239390029,411,2020-04-11
2201,20200411,IN,6483802.0,0.4626914887283726,64.3912321813652,5.0896063760120995,604.8148910161044,411,2020-04-11
2200,20200411,IL,12830632.0,0.6313017160807044,36.02316705833353,5.27643533069922,718.195331297788,411,2020-04-11
2198,20200411,IA,3046355.0,0.09847834543249227,38.70198975496946,1.116087914901579,562.3770046498191,411,2020-04-11
2166,20200412,OH,11536504.0,0.052008823470264476,24.028076443262187,2.193038722996152,548.1990037883227,412,2020-04-12
2160,20200412,NE,1826341.0,0.0,38.6565269026978,0.9308228857590122,585.3780865676235,412,2020-04-12
2154,20200412,MO,5988927.0,0.01669748186945675,33.862493231258284,1.8367230056402424,754.726180499445,412,2020-04-12
2153,20200412,MN,5303925.0,0.11312377154654336,38.02844120156299,1.3197773347096726,705.5341091738665,412,2020-04-12
2152,20200412,MI,9883640.0,0.9611843409917803,34.63298946541963,15.045064368997656,803.7221104775164,412,2020-04-12
2146,20200412,KS,2853118.0,0.035049374053228784,31.89493038843819,1.9627649469808117,464.5093543274411,412,2020-04-12
2145,20200412,IN,6483802.0,0.20049964511562815,50.49506446988973,5.290106021127727,655.3099554859941,412,2020-04-12
2144,20200412,IL,12830632.0,0.3351354789070406,66.91798190455467,5.611570809606261,785.1133132023426,412,2020-04-12
2142,20200412,IA,3046355.0,0.22978280600914863,15.100012966315482,1.3458707209107277,577.4770176161347,412,2020-04-12
2110,20200413,OH,11536504.0,0.18203088214592567,16.20074851098738,2.3750696051420777,564.3997522993101,413,2020-04-13
2104,20200413,NE,1826341.0,0.0,15.385954758722495,0.9308228857590122,600.7640413263459,413,2020-04-13
2098,20200413,MO,5988927.0,0.066789927477827,3.8070258662361387,1.9035129331180694,758.5332063656812,413,2020-04-13
2097,20200413,MN,5303925.0,0.0,18.967085695970436,1.3197773347096726,724.501194869837,413,2020-04-13
2096,20200413,MI,9883640.0,1.163538939095313,32.44755980590147,16.208603308092968,836.1696702834178,413,2020-04-13
2090,20200413,KS,2853118.0,0.2102962443193727,21.415167546522788,2.1730611913001847,485.92452187396384,413,2020-04-13
2089,20200413,IN,6483802.0,0.10796134736995362,31.61725172977213,5.398067368497681,686.9272072157663,413,2020-04-13
2088,20200413,IL,12830632.0,0.5767447776539768,39.2264387288171,6.188315587260237,824.3397519311596,413,2020-04-13
2086,20200413,IA,3046355.0,0.06565223028832819,36.24003111915716,1.411522951199056,613.7170487352919,413,2020-04-13
2054,20200414,OH,11536504.0,0.433406862252204,25.04224850093234,2.8084764673942817,589.4420008002425,414,2020-04-14
2048,20200414,NE,1826341.0,0.05475428739758895,21.080400648071745,0.9855771731566011,621.8444419744177,414,2020-04-14
2042,20200414,MO,5988927.0,0.3172521555196782,42.578578767114706,2.2207650886377475,801.111785132796,414,2020-04-14
2041,20200414,MN,5303925.0,0.16968565731981503,15.347125006481049,1.4894629920294875,739.848319876318,414,2020-04-14
2040,20200414,MI,9883640.0,1.6795431642593215,36.241708520342705,17.88814647235229,872.4113788037606,414,2020-04-14
2034,20200414,KS,2853118.0,0.24534561837260146,9.918972857063746,2.4184068096727858,495.8434947310276,414,2020-04-14
2033,20200414,IN,6483802.0,0.5860758857226054,22.79526734468449,5.984143254220286,709.7224745604508,414,2020-04-14
2032,20200414,IL,12830632.0,0.5767447776539768,37.78457678468216,6.765060364914215,862.1243287158419,414,2020-04-14
2030,20200414,IA,3046355.0,0.19695669086498455,6.204135762247013,1.6084796420640406,619.9211844975389,414,2020-04-14
1998,20200415,OH,11536504.0,0.3207210780666309,30.780555357151528,3.1291975454609124,620.222556157394,415,2020-04-15
1992,20200415,NE,1826341.0,0.1095085747951779,20.36859491190309,1.095085747951779,642.2130368863208,415,2020-04-15
1986,20200415,MO,5988927.0,0.2337647461723945,17.265196253018278,2.4545298348101423,818.3769813858141,415,2020-04-15
1985,20200415,MN,5303925.0,0.15083169539539115,18.872815886348317,1.6402946874248787,758.7211357626663,415,2020-04-15
1984,20200415,MI,9883640.0,1.5480126754920251,35.1186405008681,19.436159147844318,907.5300193046287,415,2020-04-15
1978,20200415,KS,2853118.0,0.24534561837260146,18.260723881732194,2.6637524280453877,514.1042186127598,415,2020-04-15
1977,20200415,IN,6483802.0,0.7403063819653962,36.69143505615995,6.724449636185682,746.4139096166108,415,2020-04-15
1976,20200415,IL,12830632.0,0.623507867734029,49.20256461256157,7.388568232648244,911.3268933284035,415,2020-04-15
1974,20200415,IA,3046355.0,0.13130446057665637,32.30089730185747,1.7397841026406968,652.2220817993963,415,2020-04-15
1942,20200416,OH,11536504.0,0.24270784286123423,28.500835261704932,3.371905388322147,648.7233914190989,416,2020-04-16
1936,20200416,NE,1826341.0,0.05475428739758895,30.936172379637757,1.1498400353493679,673.1492092659586,416,2020-04-16
1930,20200416,MO,5988927.0,0.08348740934728376,27.31708033843124,2.538017244157426,845.6940617242454,416,2020-04-16
1929,20200416,MN,5303925.0,0.13197773347096725,27.017727437699442,1.7722724208958458,785.7388632003658,416,2020-04-16
1928,20200416,MI,9883640.0,1.7402495436903813,46.43026253485558,21.1764086915347,953.9602818394843,416,2020-04-16
1922,20200416,KS,2853118.0,0.14019749621291513,50.96178987339465,2.803949924258303,565.0660084861544,416,2020-04-16
1921,20200416,IN,6483802.0,0.6323450345954426,41.93527192841484,7.356794670781125,788.3491815450255,416,2020-04-16
1920,20200416,IL,12830632.0,0.9664371949877449,44.11318164218255,8.355005427635987,955.4400749705861,416,2020-04-16
1918,20200416,IA,3046355.0,0.22978280600914863,26.457848806196253,1.9695669086498455,678.6799306055926,416,2020-04-16
1886,20200417,OH,11536504.0,0.2513759801062783,26.74987153820603,3.623281368428425,675.4732629573049,417,2020-04-17
1880,20200417,NE,1826341.0,0.16426286219276684,44.35097279204705,1.3141028975421347,717.5001820580055,417,2020-04-17
1874,20200417,MO,5988927.0,0.21706726430293774,17.849608118449265,2.7550845084603637,863.5436698426946,417,2020-04-17
1873,20200417,MN,5303925.0,0.3205173527152062,25.980759531856123,2.0927897736110523,811.7196227322219,417,2020-04-17
1872,20200417,MI,9883640.0,1.3557758072936692,47.28015184689042,22.532184498828368,1001.2404336863746,417,2020-04-17
1866,20200417,KS,2853118.0,0.14019749621291513,27.30346238746522,2.944147420471218,592.3694708736197,417,2020-04-17
1865,20200417,IN,6483802.0,0.6477680842197217,56.60259212110425,8.004562755000848,844.9517736661298,417,2020-04-17
1864,20200417,IL,12830632.0,0.48321859749387247,59.0306073777192,8.838224025129861,1014.4706823483052,417,2020-04-17
1862,20200417,IA,3046355.0,0.13130446057665637,36.666770616031286,2.100871369226502,715.3467012216239,417,2020-04-17
1830,20200418,OH,11536504.0,0.2860485290864546,9.664973028224148,3.90932989751488,685.1382359855291,418,2020-04-18
1824,20200418,NE,1826341.0,0.0,31.374206678818467,1.3141028975421347,748.874388736824,418,2020-04-18
1818,20200418,MO,5988927.0,0.1669748186945675,34.09625797743068,2.922059327154931,897.6399278201253,418,2020-04-18
1817,20200418,MN,5303925.0,0.18853961924423893,22.90756373817503,2.281329392855291,834.6271864703969,418,2020-04-18
1816,20200418,MI,9883640.0,0.8195361223193074,7.770416567175656,23.351720621147674,1009.0108502535503,418,2020-04-18
1810,20200418,KS,2853118.0,0.07009874810645757,27.163264891252307,3.0142461685776754,619.532735764872,418,2020-04-18
1809,20200418,IN,6483802.0,0.4009992902312563,32.203327615494736,8.405562045232102,877.1551012816245,418,2020-04-18
1808,20200418,IL,12830632.0,0.9742310433344202,56.435255878276294,9.812455068464281,1070.9059382265814,418,2020-04-18
1806,20200418,IA,3046355.0,0.3282611514416409,37.91416299150952,2.429132520668143,753.2608642131333,418,2020-04-18
1774,20200419,OH,11536504.0,0.17336274490088158,71.581477369574,4.082692642415761,756.7197133551031,419,2020-04-19
1768,20200419,NE,1826341.0,0.2190171495903558,49.16935008303487,1.5331200471324906,798.043738819859,419,2020-04-19
1762,20200419,MO,5988927.0,0.01669748186945675,2.5046222804185123,2.9387568090243876,900.1445501005438,419,2020-04-19
1761,20200419,MN,5303925.0,0.24510150501751063,27.3005368665658,2.526430897872802,861.9277233369627,419,2020-04-19
1760,20200419,MI,9883640.0,0.8397715821296607,100.5095288780247,24.191492203277335,1109.520379131575,419,2020-04-19
1754,20200419,KS,2853118.0,0.2102962443193727,15.912415820165869,3.2245424128970486,635.4451515850378,419,2020-04-19
1753,20200419,IN,6483802.0,0.2621918436127445,65.84099884604743,8.667753888844848,942.9961001276721,419,2020-04-19
1752,20200419,IL,12830632.0,0.24160929874693624,46.0928191222381,10.054064367211218,1116.9987573488195,419,2020-04-19
1750,20200419,IA,3046355.0,0.03282611514416409,52.62026257609504,2.461958635812307,805.8811267892283,419,2020-04-19
1718,20200420,OH,11536504.0,0.32938921531167503,30.68520584745604,4.412081857727436,787.4049192025591,420,2020-04-20
1712,20200420,NE,1826341.0,0.0,60.503487574335786,1.5331200471324906,858.5472263941947,420,2020-04-20
1706,20200420,MO,5988927.0,0.01669748186945675,35.131501853337,2.9554542908938446,935.2760519538809,420,2020-04-20
1705,20200420,MN,5303925.0,0.16968565731981503,21.380392822296695,2.6961165551926167,883.3081161592595,420,2020-04-20
1704,20200420,MI,9883640.0,0.7790652026986009,41.85704861771574,24.97055740597594,1151.3774277492907,420,2020-04-20
1698,20200420,KS,2853118.0,0.28039499242583027,22.116155027587364,3.5049374053228783,657.5613066126252,420,2020-04-20
1697,20200420,IN,6483802.0,0.10796134736995362,53.93440453610397,8.7757152362148,996.9305046637759,420,2020-04-20
1696,20200420,IL,12830632.0,0.45983705245384643,39.28099566724382,10.513901419665064,1156.2797530160633,420,2020-04-20
1694,20200420,IA,3046355.0,0.13130446057665637,41.68916623308839,2.5932630963889634,847.5702930223167,420,2020-04-20
1662,20200421,OH,11536504.0,0.4160705877621158,33.589031824545806,4.828152445489552,820.9939510271049,421,2020-04-21
1656,20200421,NE,1826341.0,0.27377143698794476,37.889966879131556,1.8068914841204355,896.4371932733262,421,2020-04-21
1650,20200421,MO,5988927.0,0.20036978243348097,18.484112429488622,3.155824073327325,953.7601643833694,421,2020-04-21
1649,20200421,MN,5303925.0,0.3205173527152062,15.969305749987038,3.016633907907823,899.2774219092465,421,2020-04-21
1648,20200421,MI,9883640.0,2.3473133380009794,34.683578114945504,27.317870743976915,1186.0610058642362,421,2020-04-21
1642,20200421,KS,2853118.0,0.24534561837260146,11.916787178097787,3.7502830236954794,669.478093790723,421,2020-04-21
1641,20200421,IN,6483802.0,0.9408060270810245,40.485505263732605,9.716521263295826,1037.4160099275084,421,2020-04-21
1640,20200421,IL,12830632.0,0.9274679532543681,51.74335917357773,11.441369372919432,1208.023112189641,421,2020-04-21
1638,20200421,IA,3046355.0,0.13130446057665637,58.92287668377455,2.72456755696562,906.4931697060914,421,2020-04-21
1606,20200422,OH,11536504.0,0.45941127398733617,32.86957643320715,5.287563719476888,853.8635274603121,422,2020-04-22
1600,20200422,NE,1826341.0,0.27377143698794476,16.809566231059808,2.08066292110838,913.2467595043861,422,2020-04-22
1594,20200422,MO,5988927.0,0.3172521555196782,17.298591216757192,3.473076228847004,971.0587556001267,422,2020-04-22
1593,20200422,MN,5303925.0,0.358225276564054,31.052475289526157,3.374859184471877,930.3298971987726,422,2020-04-22
1592,20200422,MI,9883640.0,1.14330347928496,10.10761217527146,28.46117422326187,1196.1686180395077,422,2020-04-22
1586,20200422,KS,2853118.0,0.10514812215968634,38.62441020665812,3.855431145855166,708.1025039973811,422,2020-04-22
1585,20200422,IN,6483802.0,0.4781145383526517,34.02324747115967,10.194635801648477,1071.4392573986684,422,2020-04-22
1584,20200422,IL,12830632.0,0.7560032896275102,72.86468819306796,12.197372662546941,1280.887800382709,422,2020-04-22
1582,20200422,IA,3046355.0,0.22978280600914863,20.647626425679213,2.9543503629747683,927.1407961317707,422,2020-04-22
1550,20200423,OH,11536504.0,0.39873431327202763,37.88842789808767,5.686298032748916,891.7519553583996,423,2020-04-23
1544,20200423,NE,1826341.0,0.38328001178312265,37.28766971775808,2.463942932891503,950.5344292221442,423,2020-04-23
1538,20200423,MO,5988927.0,0.1669748186945675,21.606541539077032,3.6400510475415713,992.6652971392037,423,2020-04-23
1537,20200423,MN,5303925.0,0.39593320041290175,41.55413208143026,3.770792384884779,971.8840292802029,423,2020-04-23
1536,20200423,MI,9883640.0,1.6593077044489684,102.14860112266332,30.120481927710845,1298.317219162171,423,2020-04-23
1530,20200423,KS,2853118.0,0.07009874810645757,39.08005206935009,3.9255298939616234,747.1825560667312,423,2020-04-23
1529,20200423,IN,6483802.0,0.694037233092559,39.63723753439726,10.888673034741036,1111.0764949330655,423,2020-04-23
1528,20200423,IL,12830632.0,0.9586433466410695,69.910819669678,13.156016009188011,1350.7986200523872,423,2020-04-23
1526,20200423,IA,3046355.0,0.19695669086498455,33.416985216759045,3.1513070538397527,960.5577813485297,423,2020-04-23
1494,20200424,OH,11536504.0,0.2947166663314987,41.78042152111246,5.981014699080415,933.5323768795123,424,2020-04-24
1488,20200424,NE,1826341.0,0.1095085747951779,68.55236782178137,2.5734515076866806,1019.0867970439256,424,2020-04-24
1482,20200424,MO,5988927.0,0.7346892022560969,96.1274031224625,4.374740249797668,1088.7927002616661,424,2020-04-24
1481,20200424,MN,5303925.0,0.39593320041290175,42.2140207487851,4.16672558529768,1014.0980500289879,424,2020-04-24
1480,20200424,MI,9883640.0,1.0927148297590765,80.68889599378366,31.21319675746992,1379.0061151559548,424,2020-04-24
1474,20200424,KS,2853118.0,-0.035049374053228784,79.56207910082934,3.8904805199083947,826.7446351675604,424,2020-04-24
1473,20200424,IN,6483802.0,0.5398067368497681,54.181173330092435,11.428479771590803,1165.257668263158,424,2020-04-24
1472,20200424,IL,12830632.0,0.8339417730942639,127.16442962435522,13.989957782282277,1477.9630496767425,424,2020-04-24
1470,20200424,IA,3046355.0,0.36108726658580503,88.99159815582885,3.512394320425558,1049.5493795043585,424,2020-04-24
1438,20200425,OH,11536504.0,0.18203088214592567,37.15163623225892,6.16304558122634,970.6840131117712,425,2020-04-25
1432,20200425,NE,1826341.0,0.16426286219276684,74.52058514811856,2.7377143698794475,1093.607382192044,425,2020-04-25
1426,20200425,MO,5988927.0,0.18367230056402423,33.57863603947752,4.558412550361693,1122.3713363011439,425,2020-04-25
1425,20200425,MN,5303925.0,0.4336411242617496,52.979633007631136,4.60036670955943,1067.077683036619,425,2020-04-25
1424,20200425,MI,9883640.0,1.9122509520783841,78.39217130530857,33.125447709548304,1457.3982864612633,425,2020-04-25
1418,20200425,KS,2853118.0,0.2102962443193727,56.46454159975158,4.100776764227767,883.2091767673121,425,2020-04-25
1417,20200425,IN,6483802.0,0.6786141834682798,65.10069246408203,12.107093955059085,1230.3583607272399,425,2020-04-25
1416,20200425,IL,12830632.0,0.6157140193873536,93.40927243490422,14.60567180166963,1571.3723221116463,425,2020-04-25
1414,20200425,IA,3046355.0,0.16413057572082046,78.02767569767803,3.676524896146378,1127.5770552020367,425,2020-04-25
1382,20200426,OH,11536504.0,0.14735833316574934,38.165808289929075,6.310403914392089,1008.8498214017002,426,2020-04-26
1376,20200426,NE,1826341.0,0.16426286219276684,68.71663068397413,2.9019772320722144,1162.3240128760183,426,2020-04-26
1370,20200426,MO,5988927.0,0.01669748186945675,42.244629129725574,4.575110032231149,1164.6159654308694,426,2020-04-26
1369,20200426,MN,5303925.0,0.527910933883869,45.06096899937311,5.128277643443299,1112.1386520359922,426,2020-04-26
